name,lat,lon
Panopdopan District Hospital,16.677723786441803,121.20213087427514
Salubris Medical Center,16.52189595802066,121.19358988898492
MMG Hospital,16.52171273412697,121.18597981833454
Ifugao General Hospital,16.80609315190354,121.1187520910309
PLTCI Luis A. Tiam Medical Center,16.535276851572057,121.22376959706965
HealthQuest Clinics,16.51395666744161,121.17692682723955
Dupax Del Norte General Hospital,16.30674506016718,121.10099948413944
Nueva Vizcaya Provincial Hospital,16.37022387878645,121.09965566394587
Indigeneous Peoples' Hospital,16.304034464915304,121.04146557500871
Brgy Ineangan Health Center,16.316106095472303,121.09215315875868
Barangay Health Center,16.305564035961247,121.12282383369624
Bitnong Health Center,16.293973766532073,121.17131340063737
Kasibu Municipal Hospital,16.30083353105674,121.29436933204727
Ear_(Auditory)_Specialist,16.310344871541595,121.04671792960652
Bongabon District Hospital,15.62008641628768,121.14774661894577
Palayan City Hospital,15.546093338033897,121.08819823605937
Talavera General Hospital,15.58436142038913,120.92024079020389
Unnamed Facility,15.795940486414592,120.9913004808042
Carranglan Community Medicare Hospital,15.963845859719578,121.06431337752615
Health Center,15.800734196362255,121.30462007688547
Heart of Jesus Hospital,15.796022368451226,120.99131571363209
San Jose City General Hospital,15.807494237840485,120.99984510174822
Dr. Paulino J. Garcia Memorial Research and Medical Center,15.489493941593622,120.97280920403203
M.V. Gallego Cabanatuan City General Hospital,15.476403742300416,120.95775451535422
Nueva Ecija Doctors Hospital,15.457838303120724,120.94888068563363
Premiere Medical Center,15.50786101055799,120.96714435151567
Eduardo Joson Hospital,15.504442532446353,120.97440772436124
WUP Cardiovascular & Medical Center,15.482507108331134,120.9762426129781
Immaculate Concepcion Medical Center,15.468701204731088,120.96326073784117
GoodSam Medical Center,15.306724720900556,120.94622163039664
S.I. Doctors,15.143189338032569,120.97614400996366
San Miguel District Hospital,15.136795031383327,120.96496187096736
Fort Magsaysay Army Station Hospital,15.43837975,121.08234389999998
Dialysis Clinic,15.145698865127986,120.9807909032593
Gabaldon MediCare Community Hospital,15.453341394889481,121.34135298156671
Gabaldon Rural Health Center,15.451273526513134,121.34080549254716
Gabaldon Birthing Station,15.451559889627212,121.34101267430451
Medicare Community Hospital of General Tinio,15.363114022755513,121.04559357268701
Gapan City Health Center,15.310984199999998,120.95018524999999
Elvambuena-Amorin Clinic,15.492019997641869,120.97268956423189
Guillasper Children's Clinic,15.487062406044759,120.96898613276171
Lourdes Health Center,15.152856120278747,120.9230863869279
Barangca Health Center,15.116774554917805,120.91635723234778
Magumbali Barangay Health Center,15.134865699999999,120.9084118
Gonzales General Hospital,15.36669162151839,120.94043611946253
Tagulod Barangay Health Station,15.208292074307597,120.91577148448587
Cuayan Bugtong Health Center,15.19435181815685,120.92247136487482
Nueva Ecija Medics Hospital,15.307937568421288,120.89792586659026
R. de C. Galvez Medical Center,15.08017385182603,120.93986161099554
Joseph Ray B. Yang Cancer Institute,15.509355486108493,120.96695333416379
Mandili Barangay Health Center,15.168158581989887,120.90840708699339
Candaba Municipal Rural Health Unit III,15.1344995,120.93148580000002
Galvez Polyclinic,15.160065991195179,120.97249152362909
Good Samaritan Hospital,15.491459087991336,120.97331035783814
Gapan District Hospital,15.291163637756055,120.95104715405252
Emmanuel Hospital,15.135488436966217,120.96481675597383
Heart and Lung Clinic,15.472536069284853,120.95040180670973
San Isidro Rural Health Unit,15.307633483560418,120.90758035050784
Dr. Gloria D. Lacson General Hospital,15.317662913829956,120.93792512104616
Nueva Ecija Medical Center,15.351581144739118,120.93967666767577
GoodSam Medical Center,15.491493885780582,120.97342578152251
National Kidney and Transplant Institute,14.64726921214794,121.04728893154325
Fairview General Hospital,14.705672786801276,121.07202523097095
Novaliches General Hospital,14.709509730501276,121.03883455882016
Amang Rodriguez Memorial Medical Center,14.636113442719756,121.09844521525353
Marikina City Healthy Center,14.63629795325109,121.09766491744972
Armed Forces of the Philippines Medical Center,14.634885200539154,121.05188241380111
East Avenue Medical Center,14.64190326413407,121.04792852788178
Philippine Heart Center,14.643932694027772,121.04840655015057
General Malvar Hospital,14.667616682795929,121.07263910442998
Veterans Memorial Medical Center,14.656288518846768,121.04009839791131
New Era General Hospital,14.664240143978269,121.06668732418724
Jose Fabella Memorial Hospital Annex,14.646915213255808,121.04353962473
Garcia General Hospital,14.651198727171266,121.11092987329899
Unnamed Facility,14.674874154842506,121.04589743867535
EAMC OPD,14.64272690673525,121.0477715785258
Metro North Medical Center and Hospital,14.668898009305082,121.03367647038378
Accucare Hospital,14.858226049999995,121.08453885000002
SDS Medical Center,14.639424093138258,121.11009624347774
San Ramon Hospital,14.64414265380725,121.11724155330144
Just-E,14.642772739764506,121.11726674269406
San Rafael Community Hospital,14.956950661030922,120.9640186785555
Batasan Hills Super Health Center,14.68625495,121.08844764999999
L'Aesthetics,14.718390199999998,121.05420835
Calalang General Hospital,14.672597295200493,120.98249585287623
Navotas Medical and Wellness Center,14.662358650000003,120.94574165000002
JM Lucas Infirmary,14.63774612191848,121.08061793295278
Saint Victoria Hospital,14.642193263017182,121.09468661544338
St. Vincent Hospital,14.650954932274683,121.10762754902875
Rugay General Hospital,14.9685827,120.91380584999999
Mateo Diagnostic Hospital,14.809439679883813,120.94769521625655
Fatima University Medical Center,14.678076358135478,120.98046741086725
Providence Hospital,14.641187948544527,121.03167844510648
Ospital Ng Guiguinto,14.835190320601212,120.89146950914761
St. Agnes General Hospital,14.647148722766632,121.01718696196123
Philippine Children's Medical Center,14.647688997626112,121.0413173280333
H-Vill Hospital,14.726747687742234,121.14289036651635
Clinic Coloong,14.721469524945899,120.94472266313764
VT Maternity Hospital,14.63710641944953,121.09943995245091
Caloocan City Medical Center South,14.648347914687491,120.97357638863953
Maria Regina Polyclinic,14.635593277258417,121.09465264689764
Jesus Immaculate Concepcion Hospital,14.638366269939091,121.10895820635277
Christ The King Bordador Diagnostic Clinic,14.736682375840294,120.95944749309223
Manila Central University Hospital,14.657752026733302,120.98710285607825
Manila Central University Hospital,14.657674328229465,120.98672717416896
Malabon Doctors Specialty and Diagnostic Center,14.659717026321617,120.95944213790033
Payatas-B Health Center,14.716264849999998,121.10117369999999
Good Sheperd Children's Hospital & Maternity Clinic,14.771048499999997,121.07589374999999
Nazarenus Hospital,14.751580398904839,120.95522393719993
San Lorenzo Ruiz General Hospital,14.694298428906755,120.95640556766541
Navotas City Hospital,14.660131316152553,120.9458764300206
Duhat Health Center,14.786269455595884,120.95317231943199
Malanday Health Center,14.65090043073561,121.09660539640416
The Lord's Hospital,14.737190363757529,120.95797682402556
Holy Angel's Maternity & Children's Clinic,14.73946253057429,120.95839478881541
St. Francis Hospital,14.733911658358153,120.95746202241898
celso & ine,14.74857931812962,120.95389265720615
Santa Clara de Montefalco Hospital,14.749119294910058,120.97154178048554
Gonzales Clinic,14.734136166021337,120.95815077213202
Nodado General Hospital,14.738274043692607,121.04747344809994
Lozada Family Medicines & Maternity Clinic,14.73883856927713,120.96531434552715
St. Michael Hospital,14.76120581199623,120.94775471482305
Mount Carmel Medical Center,14.78394095249031,120.9329148858331
North Caloocan Doctors Hospital,14.76607855017764,121.08468866763135
Martinez Hospital,14.638555882591378,120.97590676577659
ALZOL CLINIC,14.6484448,120.96214395
Rural Health Unit 1 Marilao,14.772922900000001,120.9601937
Unnamed Facility,14.649162814259372,120.95753765170986
NGC Health Center,14.69656307010956,121.07934595716075
New World Diagnostics,14.63476433396818,120.99712835510843
"Family First Multispecialty, Diagnostic, and Maternity Clinic",14.66135435,120.96991865000001
A.N. Rodriguez Maternity Clinic,14.665699657204113,120.99771801591613
Bulacan Memorial Medical Group Hospital,14.808690347798104,120.94539795170127
Marymount Hospital,14.764450853942721,120.98881189257962
VILLA LUZ DERMA,14.738702717643106,120.95811399016995
Mendoza General Hospital,14.821189471461707,120.96254316061093
Casimiro A. Ynares Sr. Memorial Hospital,14.714563514795149,121.13481593870134
Unnamed Facility,14.650734583664612,120.96869828917094
CCH Rural Health Unit,14.733321201567266,121.14522267255954
Unnamed Facility,14.649529900000001,121.10067095000001
Concepcion Derma Center,14.649515273720812,121.10028246073581
CSV Maternity Lying In Clinic,14.690476431803837,121.0138515170267
Sanver Medical Clinic,14.65930790111945,120.97075966782272
Masalunga Clinic,14.661788847476274,120.99457481051249
De Guzman Clinic,14.657041197654783,121.1066938675851
Skyline Hospital and Medical Center,14.798249323086411,121.07050976235381
Bernardino General Hospital,14.740163111291242,121.04663302349506
Project 7 Social Hygiene Clinic,14.654498700185444,121.02338514785917
Bago Bantay Sentrong Sigla Health Center,14.660026530555335,121.02579606139128
Masabong Health Center,14.640771449335356,121.01151486690941
Caloocan City North Medical Center,14.756156935555182,121.05021267051455
Nodado General Hospital,14.763304225054481,121.04405776333087
National Mental Hospital,14.768649980796647,121.04316640273034
Doctor Jose N. Rodriguez Memorial Hospital,14.766592526496154,121.06548505554608
Hope General Hopital,14.71930022045651,121.0390334440588
Casaul General Hospital,14.679374849607353,121.02058205245159
Dr. Isauro Garcia Clinic,14.674792001879153,120.94475001922085
Banaag Dental Clinic,14.677015319407069,120.9424720796528
QuintoPolyMedic,14.667509182344231,120.94771720316845
Philippine Band of Mercy,14.639133829256481,121.04709289659347
RHU I,14.756993172506197,120.9485598467442
RX Medica,14.686831417758695,120.95607886320008
Quinto Polyclinic,14.67493805404462,120.94252316107996
ospital ng malabon extension,14.657038143755024,120.95023353674793
Ospital ng Malabon,14.657174919314286,120.95058259257154
Tondo Medical Center,14.635037032333898,120.96304027473315
San Mateo Super Health Center,14.693570051762261,121.12245328486937
Unnamed Facility,14.695811578811357,121.12155126561265
Rogaciano M. Mercado Memorial Hospital,14.818679185934338,120.95989379835437
San Mateo Medical Center,14.685335274109267,121.1156190809747
San Lorenzo Hospital,14.73571984350544,121.06914382012887
Mother and Child Clinic,14.662194447145835,120.96944351490876
"DHH Medical Clinic - Internal Medicine, Pediatrics, Orthopedics",14.663444990189015,120.96955141818862
Castro Maternity and General Hospital,14.957885879387614,120.90366213339152
ENT Clinic,14.956554784791209,120.9119274135181
Fermo Clinic,14.96100668104125,120.90638424219559
"Santa Faustina Lying-in, Medical, and Diagnostic Center Co.",14.692758949999998,120.95511704999998
Garcia-Fernando Maternity & Eye Specialist Clinic,14.821876797738025,120.90385474246443
Diliman I Health Station,15.023338449999997,120.95347555000001
Kairos General Hospital,14.803045150647801,121.03485906170086
Allied Care Experts Medical Center Valenzuela,14.715273725917505,120.95732612451455
Felipe Medical Clinic,14.79440185,121.05343620000001
Zamora Medical Clinic,14.80874934672166,121.0462142007849
Diliman Doctors Hospital,14.66833038721871,121.07615661119276
De Jesus Multi-Specialty Clinic and Diagnostic Center,14.847317668822829,120.98102244841552
Bernardino General Hospital,14.700198285320923,121.03484413561937
Pangclara Health Center,15.062364250000002,120.89920790000001
Family Doc Diagnostics Clinic,14.684042404276367,121.07728891430308
Rosario Maclang Bautista General Hospital,14.686097,121.08910380000002
Grace General Hospital,14.805826471385089,121.06794819089593
De Jesus General Hospital,14.957238436057915,120.89967935639676
Doctor Eduardo V. Roquero Memorial Hospital,14.85415439847192,121.05576780544482
Rural Health Unit II - Birthing Station Building,15.03267673333004,120.88275924723558
TB DOTS Center,15.032836413398137,120.88292872030699
Vizal Santo Cristo Health Center,15.040471420799197,120.91675859100017
Marikina Molecular Diagnostic Laboratory,14.650859576373554,121.11043863380822
Marcelo Hospital,14.956123507153515,120.90172148118397
St. Ignatius De Loyola Health Care Services,14.636435593419918,121.09713127600284
San Lorenzo Hospital,14.737234172365284,121.03230692612999
Cabarles Maternity & Children's Clinic,14.728849321905827,121.0370558461716
Payatas Super Health Center,14.709886467930389,121.0966891949593
Klinika Novaliches,14.720821400000002,121.0394557
Pandi District Hospital,14.86524165,120.93563509999997
Baliuag District Hospital,14.96958245240517,120.91339753905497
Cruz-Dalida Hospital,14.723292272203556,121.04400487185228
San Mateo Doctors,14.693586429745377,121.11752779337294
Marikina City Health Center,14.64827675,121.1041374
Dr. Cabuco Hospital,14.8261852261228,120.98053455965166
Guiguinto Rural Health Unit 2,14.847857999999999,120.89292064999998
Meycauayan City Reproductive Health and Wellness Center,14.753304103078941,120.96371223288321
